orgId,classId,className,lessonPlanIds,classTypes,programIds,ageRangeIds,ageRangeNames,gradeIds,gradeNames,subjectIds,subjectNames,totalStudents,scheduledClasses,studentIds
b4e517f0-e128-4c57-9cfa-265401fe3959,09467b27-202e-4ec6-bb3c-6134860cab6b,Class for school test,null,null,null,null,null,null,null,null,null,10,0,1f9a6610-90e5-425a-8063-9ca351189912;392f7dc8-cd38-4054-bfe0-403089d34a89;5516f2f3-7cdd-4ab4-af42-aef22482caf7;7fb40c20-6aa7-402b-aa28-723339d77be6;9c0f3237-cd06-4607-89b4-93487e23f0be;a85351d3-2d31-4228-9e41-cf0958b75509;b37659a9-8aba-4ff6-9a38-e624409a38c0;bcef0348-ccd8-43c6-b0e7-abcad7a461b3;c7035a4b-19dc-4810-bb23-da86007d5216;ce0f8f2d-6ecc-4d41-a799-4e9b360754af
94c33343-0736-4100-9c61-704f098b2453,0d104d77-bff6-428e-a717-4b0ee41c9778,classtest-15,61e93604728452cc7c9b236b,live,75004121-0c0d-486c-ba65-4c57deacb44b,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,Kindergarten;PreK-2;PreK-1,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,1,0,88649fa4-74df-40ae-b710-444a8fcc5170
2afcdd51-420e-4fa3-a927-7709fd58df9d,0d67f342-9fb9-4d64-b852-6a684317ee61,Class 16,623011be78ad41e2ba9b8e51,live;study,d18aa475-2567-4061-9ac3-46dd419ec120,bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;145edddc-2019-43d9-97e1-c5830e7ed689,4 - 5 year(s);3 - 4 year(s);5 - 6 year(s);7 - 8 year(s);6 - 7 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;9d3e591d-06a6-4fc4-9714-cf155a15b415;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Grade 2;Kindergarten,ba4d88b6-d5d8-4dbe-9cf2-8237664c746c,Language/Literacy,19,0,20dcc582-e823-42ec-8a5a-2d27ff005a72;31a22688-0790-4104-a78b-4c39dc913e35;3543ba6d-eb13-4de6-8ad3-527d16adf86f;4419b0ba-db39-4760-a706-1a457eb76d96;53d126a2-6335-49b1-8636-935e84a33704;5cf393c0-3ac7-4abc-8698-31e10807062f;7518fe37-0bce-4cea-a97b-f8fc9cdd271c;87ba48b6-ef28-45c3-b176-d2ebd42644f0;8c9b5f3e-2aa6-4af5-a948-32039668e426;a35b90a4-df66-48c2-8a83-44bb333e4f9d;a4231f99-933f-43d8-b0e8-a3d605c5530e;b739ebdb-1d14-41ef-a68e-f5d3cfc2d332;c4c007d3-a74a-4151-b4a1-494d1cd3d4c8;dd1f57f3-3ea9-4d0b-aeda-ec72609b54ca;e41db44c-7194-47b5-8193-4165e8427b75;ed5780b8-d2ae-4d74-991f-e8ddaf61491f;efbecab0-7a7d-40cb-a332-d0d120c99d7e;f84af47f-153e-4598-aee8-039dd1771f0b;ff18c88d-2708-4223-99d0-13b1f98980cb
b4e517f0-e128-4c57-9cfa-265401fe3959,0d8340e5-84df-4137-9e39-b3fcfbfa2d76,Bee Bee Brown,60e41e1d47432f6c49f52d08;619de0ec49acfbda38d74d83,study;class,75004121-0c0d-486c-ba65-4c57deacb44b;5edca5cb-4b18-48d9-8f1f-1bdd292c25ba,bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;023eeeb1-5f72-4fa3-a2a7-63603607ac2b;145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c,4 - 5 year(s);5 - 6 year(s);None Specified;6 - 7 year(s);3 - 4 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3,Kindergarten;PreK-1;PreK-2,8207d73e-0618-4942-a11b-7f783ddd3104;20d6ca2f-13df-4a7a-8dcb-955908db7baa,Môn học 01;Language/Literacy,3,0,15b1d313-9ffe-4910-bd1d-f72f6dcdc4a5;5b107540-fcd3-4121-86c2-0b5bcf5c86ad;7fb40c20-6aa7-402b-aa28-723339d77be6
7aa8874d-7bea-4915-b832-de2d8506741c,0e9f4e84-1814-4cc6-b371-fd217c0e0bd4,Org Admin Training,61150ea4878ff3576caaa75a,live,75004121-0c0d-486c-ba65-4c57deacb44b,7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07;145edddc-2019-43d9-97e1-c5830e7ed689,3 - 4 year(s);5 - 6 year(s);4 - 5 year(s);6 - 7 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3,Kindergarten;PreK-1;PreK-2,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,0,0,null
2afcdd51-420e-4fa3-a927-7709fd58df9d,0eb7f6ae-3506-45cd-b422-b3000aa63535,Class 9,623011be78ad41e2ba9b8e51,live;study,d18aa475-2567-4061-9ac3-46dd419ec120,21f1da64-b6c8-4e74-9fef-09d08cfd8e6c;bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;145edddc-2019-43d9-97e1-c5830e7ed689,7 - 8 year(s);4 - 5 year(s);3 - 4 year(s);5 - 6 year(s);6 - 7 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82;9d3e591d-06a6-4fc4-9714-cf155a15b415;66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,Kindergarten;Grade 2;PreK-2;PreK-1,ba4d88b6-d5d8-4dbe-9cf2-8237664c746c,Language/Literacy,19,0,17f1c73c-1016-4345-bd0d-600ff26ef627;1f6c2d36-4eba-40be-b058-88a5d58c3a5a;28a328b5-4b1c-4de0-b95a-d047c8296dd4;3e252722-695b-44e5-b3f6-debf1941a3f8;54786a06-20bc-41bc-a051-1caa0f7736bc;583f43b6-309a-4580-bda4-f4f9627d4447;5ba21577-e180-40db-b0de-8ad656a57654;6411341b-abd5-4ed5-896c-95cfd5c22ae4;8ef56400-6019-4f7f-bedb-118d2b6ff5a1;931b5edf-b919-4b86-826c-b4be5b326b1a;9ea08282-4407-428e-b215-d22af8bc5ff3;a693de0e-9faf-488c-ad04-ac9de911c967;c8295d17-fae4-4fb5-bd00-f9b5154a9cda;c8520632-79db-465f-81cb-9bccdf8cd4db;d692ef0c-a97f-471f-a348-4221c85b1847;d6d98fd7-acd5-41b4-9bbb-09f8ed059d64;ec02d780-c04d-4023-9bab-292c1e97eb30;f3bfe928-af4c-4ffe-8354-98c00313b853;fb0b0168-8ae2-4747-a190-5a76bd7b7d57
ab54b78e-7f6f-4464-8022-27413d1af20f,1001a4fe-acb7-41e6-a7a1-4905c98cc86e,Dinos-2021-2,61a36c6dec9d8644f5ca361f;617d06fd14aee62d023a6058;619dad9349acfbda38d7036e;61a378a6635376836c04747c;61a3793a635376836c047516;6141e155878ff3576cc1c7e5;617d07472ee221a8173baab2;619dabb8c50320d1a7960b7a;61a3749449acfbda38da325b;619dac7749acfbda38d700c2;6141e1940e0c72fe0bd08f82;61a375fd49acfbda38da33b4;61a3784dec9d8644f5ca43e2;618340f99f058d36db91e341;619daa88c50320d1a7960a4f;61a377a9635376836c047366;617d071b6c18146d45b6bc55;61a3777aec9d8644f5ca4304;619dacd5c50320d1a7960e75;613efbe20e0c72fe0bced032;617e116114aee62d023ad585;6136bf53878ff3576cbbec2e;615d0bc9ae1beefad9900d57;613f357b0e0c72fe0bcef91d;617d07756c18146d45b6bc93;61a376c2ec9d8644f5ca4244;61a3787e635376836c047451;619dab4dec9d8644f5c73d19;6136bbeb1b6e985e7d6d7dcd;61237a871b6e985e7d63ddad;6136c90f1b6e985e7d6d875d;61a378f1c50320d1a7990a42;614070190e0c72fe0bcfb44c;613ec65d369c5d108579fc9f;61a374bf49acfbda38da3290;6136b8a20e0c72fe0bcac8bf;61a37716c50320d1a799085b;613efbad878ff3576cbffc39;61a377d6c50320d1a799091f;617e11093a50a0e2080a026a;613ec3d41b6e985e7d716919;619dad5ac50320d1a7960fbd;61a3769349acfbda38da344d;617d097914aee62d023a6214;61a37829635376836c0473f5;619dad12635376836c015805;615268f0fcee6aa2916d8c43;6108f881a6737e546a9df486;61a3774d635376836c04730c;617d089d14aee62d023a6187;619daa10ec9d8644f5c73bf5;6136c81f1b6e985e7d6d8686;617d09583a50a0e208098fab;617d081914aee62d023a611b;617d08413a50a0e208098ee4;6141e0bf1b6e985e7d7377f8;613f35bd0e0c72fe0bcef973;6141e1d7369c5d10857c002b;619dabf7c50320d1a7960ba3;61a37801c50320d1a799094a;613efc5f369c5d10857a2704;6136c0a30e0c72fe0bcace0a;613ec67f878ff3576cbfd2f0;6108ffc770d44dec23ef9292;617d07df2ee221a8173bab1a;61a3797d635376836c047554;61a375cd49acfbda38da3389;61a3759dc50320d1a79906e5;617d086e3a50a0e208098f15;61a37654c50320d1a79907a7;619dab0b635376836c015379;617bbd7b2ee221a8173b0b59;6136c79c878ff3576cbbf240;6136c386878ff3576cbbeeab;6141e10e0e0c72fe0bd08eb2;613ec3fd878ff3576cbfcfc2;61a379a5635376836c047579,live;study;class,6427e3f8-9bc0-470b-927b-38d7136de8af;75004121-0c0d-486c-ba65-4c57deacb44b,7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;145edddc-2019-43d9-97e1-c5830e7ed689;bb7982cd-020f-4e1a-93fc-4a6874917f07,3 - 4 year(s);5 - 6 year(s);6 - 7 year(s);4 - 5 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82;66fcda51-33c8-4162-a8d1-0337e1d6ade3,PreK-1;Kindergarten;PreK-2,20d6ca2f-13df-4a7a-8dcb-955908db7baa;aefe49a0-48ce-47d6-93a6-ab0a783df798,Language/Literacy;ESL,6,0,329dd48c-26f2-472e-ad12-826fc71ca535;4d6b41b4-4ff7-4f28-9412-103c04ae582d;98c84d50-40b7-4b3b-b00d-24b2175ab728;a3890e60-1b24-4204-af99-ad5d3a326992;ee4f997a-1fb7-4618-a120-97baf3e1d892;f5301ca0-8a01-4ffc-9aef-56cb74848588
53ddf7ac-e87f-4048-a641-6b1e1dc7b484,11f95506-8248-4b06-bbea-c6373eb0e263,HMB Teaching Practice 2.2,6129aa18878ff3576cb5c0ae,live,75004121-0c0d-486c-ba65-4c57deacb44b,bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,4 - 5 year(s);3 - 4 year(s);6 - 7 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82;66fcda51-33c8-4162-a8d1-0337e1d6ade3,PreK-1;Kindergarten;PreK-2,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,2,0,32017137-083f-4d35-9eed-7ca8a34ed30b;3bdd414b-5ddb-4783-8481-b7b259f63e7a
ab54b78e-7f6f-4464-8022-27413d1af20f,12b30f4d-a1b8-4ccd-bbd7-929677669aa0,Sales Event 1 - Côn Đảo,60ffc149a6737e546a9d0861,live,75004121-0c0d-486c-ba65-4c57deacb44b,7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;145edddc-2019-43d9-97e1-c5830e7ed689;bb7982cd-020f-4e1a-93fc-4a6874917f07,3 - 4 year(s);5 - 6 year(s);6 - 7 year(s);4 - 5 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,PreK-2;Kindergarten;PreK-1,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,2,0,c94a621d-5be6-403f-a1ae-d22df676fddb;e92ae624-ca74-4f29-a630-22fcf3de5136
ab54b78e-7f6f-4464-8022-27413d1af20f,1394e0d0-4e9d-415c-a153-294aba45d89c,TBL-2021-4,617d07756c18146d45b6bc93;6123611c878ff3576cb1fa39;61a3774d635376836c04730c;61a377d6c50320d1a799091f;610b7963475b23283d9d0c1f;61a37716c50320d1a799085b;610f61a4c2e4554643255d41;618340f99f058d36db91e341;617d06fd14aee62d023a6058;610a4156475b23283d9c692b;617d06986c18146d45b6bbfa;617d07df2ee221a8173bab1a;6136bf53878ff3576cbbec2e;61a376ef635376836c0472a5;613ec3fd878ff3576cbfcfc2;613f35bd0e0c72fe0bcef973;6136bbeb1b6e985e7d6d7dcd;6108f881a6737e546a9df486;61a379a5635376836c047579;613efbe20e0c72fe0bced032;61a3759dc50320d1a79906e5;617d089d14aee62d023a6187;613ec3d41b6e985e7d716919;6118a839369c5d108566ac31;617e116114aee62d023ad585;617d07472ee221a8173baab2;61a375cd49acfbda38da3389;613f357b0e0c72fe0bcef91d;613efbad878ff3576cbffc39;61a376c2ec9d8644f5ca4244;617d071b6c18146d45b6bc55;610a74a1c2e4554643228844;61a37654c50320d1a79907a7;6141e1d7369c5d10857c002b;61a375fd49acfbda38da33b4;610f5e9a0b851408b643b4e5;61a374eaec9d8644f5ca4090;61a3762449acfbda38da33e5;6141e07e0e0c72fe0bd08d89;61237a871b6e985e7d63ddad;61a3787e635376836c047451;617d08413a50a0e208098ee4;617d081914aee62d023a611b;61a37829635376836c0473f5;617d06d014aee62d023a6039;6108ffc770d44dec23ef9292;617d086e3a50a0e208098f15;610a7491c2e4554643228835;617e11093a50a0e2080a026a;6141e1940e0c72fe0bd08f82;610b652d0b851408b64154df;6141e27f878ff3576cc1c97c;61a378f1c50320d1a7990a42;617d09583a50a0e208098fab;617d097914aee62d023a6214;61a3793a635376836c047516;617d0a0a6c18146d45b6be5a;615d0bc9ae1beefad9900d57;61a377a9635376836c047366;615268f0fcee6aa2916d8c43;61a3749449acfbda38da325b;611a00661b6e985e7d5f0f20;61a3777aec9d8644f5ca4304;61a3769349acfbda38da344d;6141e230369c5d10857c0097;613efc5f369c5d10857a2704;613ec65d369c5d108579fc9f;610a4d3c475b23283d9c6fff,live;study,75004121-0c0d-486c-ba65-4c57deacb44b;6427e3f8-9bc0-470b-927b-38d7136de8af,bb7982cd-020f-4e1a-93fc-4a6874917f07;145edddc-2019-43d9-97e1-c5830e7ed689;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;7965d220-619d-400f-8cab-42bd98c7d23c,4 - 5 year(s);6 - 7 year(s);5 - 6 year(s);3 - 4 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82;66fcda51-33c8-4162-a8d1-0337e1d6ade3,PreK-1;Kindergarten;PreK-2,20d6ca2f-13df-4a7a-8dcb-955908db7baa;aefe49a0-48ce-47d6-93a6-ab0a783df798,Language/Literacy;ESL,4,0,01e58b47-2a77-464e-a901-b4c36c6b06b8;52337b65-c592-4d3c-9002-b46a06da1dbc;7de6352a-0757-4aa9-a8c4-462eaeec0932;95f265ed-9d3d-4b1e-8aa9-d5529ec29efe
94c33343-0736-4100-9c61-704f098b2453,13d94984-0bfa-4d1a-b01c-927f8fa3c86e,Class1B,617cff122ee221a8173ba605;62148bd7a037c999b9b65ef4;60f4f9af5e7e198d99fbcbe6;626641b1afbbfa133b9fc243;61c3ec48c50320d1a7a86676;617a26c114aee62d0238cefc;61d3c39ffd4ceb03710622e5;6108ca2f70d44dec23ef76ca;6178f16214aee62d02383a38;;620f60b6a037c999b9b3501a;6128ce55878ff3576cb55a45;619db342ec9d8644f5c7565c;5fb32c6a55572f4ca74601ec;61c16cf749acfbda38e8490c;61135fbf0e0c72fe0bb8d0fa;619de29849acfbda38d74f1a;6178f1de6c18146d45b49876;614973c18e363dc80d31e973;619db4f8ec9d8644f5c75bb6;615c2ebe584c30daddd142e5;6163cbe06c18146d45a998e9;6226e307de9ea6da6d3dac9b;6178ee8614aee62d0238376c;61c437983a66bb1f5424e499;61f3a3aac0dfd212a8bee557;5fb32c6a55572f4ca74601c4;617d10bf3a50a0e20809932a;620dff9d89786aafaf5065fd;610911fb0b851408b6400c2c;619db0fdec9d8644f5c74e96;61e532a16b1b7977d5945186;61e93604728452cc7c9b236b;60fa256ca6737e546a9ca759;619db361c50320d1a796241b;613740bd0e0c72fe0bcb2301;61a36f63c50320d1a798ff79;620dfea130505c771ecf1ff1;619b31a9ec9d8644f5c5d588;6184d9d5f8743bbce5a1edc9;5fc9c50fce9101e253fcea74;61dbeb576b1b7977d58fffd0;6178f1263a50a0e208076a9f;61c524183a66bb1f5425504c;61bafdec49acfbda38e4cdae,class;homework;study;live,14d350f1-a7ba-4f46-bef9-dc847f0cbac5;7a8c5021-142b-44b1-b60b-275c29d132fe;b39edb9a-ab91-4245-94a4-eb2b5007c033;4591423a-2619-4ef8-a900-f5d924939d02;93f293e8-2c6a-47ad-bc46-1554caac99e4;75004121-0c0d-486c-ba65-4c57deacb44b;f6617737-5022-478d-9672-0354667e0338;7565ae11-8130-4b7d-ac24-1d9dd6f792f2;04c630cc-fabe-4176-80f2-30a029907a33;dd4c9159-2a21-4400-872a-67ef9d303617,bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;145edddc-2019-43d9-97e1-c5830e7ed689;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;023eeeb1-5f72-4fa3-a2a7-63603607ac2b;21f1da64-b6c8-4e74-9fef-09d08cfd8e6c,4 - 5 year(s);3 - 4 year(s);6 - 7 year(s);5 - 6 year(s);None Specified;7 - 8 year(s),3ee3fd4c-6208-494f-9551-d48fabc4f42a;d7e2e258-d4b3-4e95-b929-49ae702de4be;b20eaf10-3e40-4ef7-9d74-93a13782d38f;9d3e591d-06a6-4fc4-9714-cf155a15b415;100f774a-3d7e-4be5-9c2c-ae70f40f0b50;66fcda51-33c8-4162-a8d1-0337e1d6ade3;781e8a08-29e8-4171-8392-7e8ac9f183a0;abc900b9-5b8c-4e54-a4a8-54f102b2c1c6;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;81dcbcc6-3d70-4bdf-99bc-14833c57c628;a9f0217d-f7ec-4add-950d-4e8986ab2c82;3e7979f6-7375-450a-9818-ddb09b250bb2;89d71050-186e-4fb2-8cbd-9598ca312be9,PreK-6;PreK-1;PreK-3;Grade 2;Grade 1;PreK-2;PreK-7;PreK-5;PreK-1;K;Kindergarten;PreK-2;PreK-4,66a453b0-d38f-472e-b055-7a94a94d66c4;36c4f793-9aa3-4fb8-84f0-68a2ab920d5a;b997e0d1-2dd7-40d8-847a-b8670247e96b;20d6ca2f-13df-4a7a-8dcb-955908db7baa;fab745e8-9e31-4d0c-b780-c40120c98b27;49c8d5ee-472b-47a6-8c57-58daf863c2e1;cf282ef9-e3cf-4961-b141-e2c80e2f5ec1;5e9a201e-9c2f-4a92-bb6f-1ccf8177bb71;7cf8d3a3-5493-46c9-93eb-12f220d101d0;f037ee92-212c-4592-a171-ed32fb892162,Language/Literacy;Math;Language/Literacy;Language/Literacy;Science;Language/Literacy;custom subject;None Specified;Math;Language/Literacy,7,7,051347df-2182-42d8-bfab-6fc6e3c5ba39;1b5b780c-8f08-48ef-9093-e08c8185361f;26460bd1-51ab-48c6-86b3-01cf366da10e;5154e627-8c39-4133-af1c-1af512c76d7d;78d4cf94-8d7c-4731-94b6-fab7e9bcbb6a;9ef4b814-2f96-4a73-9a13-f64af4e0ead9;b2f7136b-7eaa-440a-8942-b18218ab4239
ea87c148-17e6-4c18-b7a5-600593ecb3d6,149c3f48-0e2e-4835-927b-a6eaac596325,Class 1,61cbfd44ef9ea256adb0d006;61cc0ffcef9ea256adb0e194;61cc109a319b2c503d91309d;61cbfc41319b2c503d911cd1,study;live;class,75004121-0c0d-486c-ba65-4c57deacb44b,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;bb7982cd-020f-4e1a-93fc-4a6874917f07;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);3 - 4 year(s);4 - 5 year(s);5 - 6 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-2;PreK-1;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,10,0,052f6ab7-db36-45cc-b7ed-8bbc76ae9cde;4d3f1f08-7696-4a4a-923c-995b7daff825;50df3fb8-4908-4f40-9139-bdadd38df195;63844b7a-12cf-4ac1-98e2-651313e36357;6cb0ec1a-225e-4f92-8540-2988977f31f5;72049cec-db12-4f48-9f8b-07f0ee7d0224;7e538486-bc0a-4e9a-98e7-8ae3157bd8f7;b8395a0a-8400-4cd1-acd2-ab8e13f3dd81;cf7f8f67-39af-425d-914a-1df7fc8d466a;d5773ded-e099-4298-88be-a02347effac7
53ddf7ac-e87f-4048-a641-6b1e1dc7b484,149ec782-6669-4ef8-8ba6-9e60ec64cf7f,HMB Teaching Practice 1.2,6128cbae1b6e985e7d66ecea;6128ce55878ff3576cb55a45;6129aa18878ff3576cb5c0ae;6129ab690e0c72fe0bc4a030,live,75004121-0c0d-486c-ba65-4c57deacb44b,145edddc-2019-43d9-97e1-c5830e7ed689;7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07,6 - 7 year(s);3 - 4 year(s);5 - 6 year(s);4 - 5 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,2,0,32017137-083f-4d35-9eed-7ca8a34ed30b;3bdd414b-5ddb-4783-8481-b7b259f63e7a
ab54b78e-7f6f-4464-8022-27413d1af20f,1565d984-7a04-4dec-acb1-33352dc339ab,K-L-TT3-Thảo,617cff122ee221a8173ba605;61a36db0c50320d1a798fd76;617cffe214aee62d023a5c4a;61a36d6c635376836c0467a8;61a36d37ec9d8644f5ca371c;617cff9514aee62d023a5c1a;617cff566c18146d45b6b7dc;61237a871b6e985e7d63ddad,live;study,75004121-0c0d-486c-ba65-4c57deacb44b;6427e3f8-9bc0-470b-927b-38d7136de8af,145edddc-2019-43d9-97e1-c5830e7ed689;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c,6 - 7 year(s);5 - 6 year(s);4 - 5 year(s);3 - 4 year(s),66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82;0ecb8fa9-d77e-4dd3-b220-7e79704f1b03,PreK-2;Kindergarten;PreK-1,20d6ca2f-13df-4a7a-8dcb-955908db7baa;aefe49a0-48ce-47d6-93a6-ab0a783df798,Language/Literacy;ESL,7,0,0cd4eebd-6761-489e-91b0-5d232452cefd;3e127b37-a0b2-4dae-84d3-aa7b62510fc8;5ba74a19-58c9-494d-86d3-4b46cebc3427;834060cf-b65c-471b-86c3-af2d42953eac;bd375b19-ae9e-412f-a401-329327da8ecb;e20318ac-903a-46fb-a01b-8e4d5dd03faf;fea33007-efc8-405c-90ce-8870c11aa000
ab54b78e-7f6f-4464-8022-27413d1af20f,16221245-3854-4df9-949d-1ce3304944c0,MNTĐ-2021-5,6123611c878ff3576cb1fa39;610b7963475b23283d9d0c1f;610a4156475b23283d9c692b;610a4d3c475b23283d9c6fff;610a74a1c2e4554643228844;610f5e9a0b851408b643b4e5;6108ffc770d44dec23ef9292;6118a839369c5d108566ac31;610f61a4c2e4554643255d41;6108f881a6737e546a9df486;610b652d0b851408b64154df;611a00661b6e985e7d5f0f20;610a7491c2e4554643228835,live;study,6427e3f8-9bc0-470b-927b-38d7136de8af,fe0b81a4-5b02-4548-8fb0-d49cd4a4604a;bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c,5 - 6 year(s);4 - 5 year(s);3 - 4 year(s),a9f0217d-f7ec-4add-950d-4e8986ab2c82,Kindergarten,aefe49a0-48ce-47d6-93a6-ab0a783df798,ESL,11,0,09c7b770-9caa-4bb3-8cd7-88678714b139;1abc70a4-4f41-4aef-a441-4e2abbc50603;1f99b6ae-157a-45a8-9c0a-92ba9b1f38ef;3e7c881e-2cea-4ddf-8537-4b6fc74489d6;66ebf782-c19f-469a-9f07-a0b0f1c89638;8128ac6a-7d1c-4db7-b000-5bf9d9fa999b;8858a12b-3a3f-40f4-9ed7-9e77b8c6dd83;bb16997b-ca8b-4e74-8494-6555b1d30824;ccb4ba5c-419d-4356-8977-db9e6e555250;d9d0fee5-0002-4ed1-8a47-0fe76fad59f5;f3d4d04b-aea3-4cb1-a32c-bc83e190e03b
7aa8874d-7bea-4915-b832-de2d8506741c,1803decf-aa03-4f24-88cc-858d8c4f1d18,Teacher coaching,60ee96737e01f8cc253b609b,live,75004121-0c0d-486c-ba65-4c57deacb44b,145edddc-2019-43d9-97e1-c5830e7ed689;bb7982cd-020f-4e1a-93fc-4a6874917f07;7965d220-619d-400f-8cab-42bd98c7d23c;fe0b81a4-5b02-4548-8fb0-d49cd4a4604a,6 - 7 year(s);4 - 5 year(s);3 - 4 year(s);5 - 6 year(s),0ecb8fa9-d77e-4dd3-b220-7e79704f1b03;66fcda51-33c8-4162-a8d1-0337e1d6ade3;a9f0217d-f7ec-4add-950d-4e8986ab2c82,PreK-1;PreK-2;Kindergarten,20d6ca2f-13df-4a7a-8dcb-955908db7baa,Language/Literacy,1,0,17c52b75-c91f-4cf9-a6f1-6b787556b536
